"1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14" "15" "16" "17" "18" "19" "20" "21" "22" "23" "24" "25" "26" "27" "28" "29" "30" "31" "32" "33" "34" "35" "36" "37" "38" "39" "40" "41" "42" "43" "44" "45" "46" "47" "48" "49" "50" "51" "52" "53" "54" "55" "56" "57" "58" "59" "60" "61" "62" "63" "64" "65" "66" "67" "68" "69" "70" "71" "72" "73" "74" "75" "76" "77" "78" "79"
"subject22SITTING" 0.278851337658763 -0.0165030239977474 -0.109047191780412 -0.621700174480412 -0.584977624755309 -0.704870375304639 0.661245382989691 0.0751670849381443 0.261483548331289 -0.966562196443299 -0.962492205345361 -0.937099626036082 0.0856993248561856 0.0178973720833505 -0.00528868772639175 -0.656320436725773 -0.641403369553093 -0.805799523659794 -0.0140941454543299 -0.0902508977716495 0.0825260581654639 -0.744697368347423 -0.825944930927835 -0.710913491876289 -0.106192134108247 -0.0375188518984536 -0.0549761988592784 -0.759485188041237 -0.89358085371134 -0.785349365618557 -0.585082241053196 -0.66283867615567 -0.585082241053196 -0.66283867615567 -0.679771437908763 -0.663104912294639 -0.69672957328866 -0.726492399836598 -0.834934852783505 -0.85888673556701 -0.663878371225773 -0.597919041504124 -0.740715369134021 -0.607109229525773 -0.605337190278351 -0.709224396507732 -0.149913918948454 0.0453036216709278 0.0571020283886598 -0.671968139627835 -0.651084453051546 -0.789156360206186 -0.671149900132474 -0.656339099827938 -0.821521596185567 0.109551498812371 -0.140211049541237 -0.0387947889123711 -0.699946643061856 -0.834990452628866 -0.702814320551546 -0.760125011639175 -0.822658561649485 -0.740600950979381 -0.129840099108196 -0.215446823903969 -0.0334277628306186 -0.647334808734021 -0.726281993324742 0.113778972317897 -0.658355919448454 -0.672274197908763 0.201730653992784 -0.776031635721649 -0.742873876092784 -0.122474376896907 -0.861419309072165 -0.867107542061856 0.160406663264433
"subject22LAYING" 0.277249982344162 -0.0155233109582893 -0.109103767773604 -0.614860236696447 -0.569668521789492 -0.700700063294924 0.433372225228426 0.133770162172589 0.341529001148579 -0.951233627309645 -0.9534782723 -0.931721454979695 0.0857183801020305 0.0153998882450254 -0.00581332561238579 -0.654508982359391 -0.636812111133503 -0.803407438274112 -0.012167772126599 -0.0957881924248731 0.0954930318329949 -0.737170430149239 -0.820694388324873 -0.701933456619289 -0.106917329888325 -0.0365309720537056 -0.0591883918055838 -0.755684990761421 -0.890077654974619 -0.783658100253807 -0.576615409260508 -0.64666638079797 -0.576615409260508 -0.64666638079797 -0.678135239006599 -0.658053100736853 -0.688389426791878 -0.714968334915228 -0.83271134 -0.85409547964467 -0.657997339582741 -0.585927951684264 -0.736709803969543 -0.59995051151269 -0.589547871340102 -0.705376801281726 -0.178988253582838 0.043684377866802 0.0895079980629442 -0.669720772323858 -0.646296751837563 -0.786367745989848 -0.670024578506091 -0.652338879373706 -0.819548469796954 0.0697560878439086 -0.168596080448223 -0.0410144064482234 -0.69243364093401 -0.829475092588832 -0.696454876228426 -0.752700296030457 -0.817587503756345 -0.73181380893401 -0.153993444317716 -0.20048079549934 -0.0247318374834518 -0.636475790885279 -0.710177800944162 0.0910185029431472 -0.65441893580203 -0.665943527889848 0.160419598550254 -0.768152691218274 -0.73118659671066 -0.121052287125381 -0.857374923857868 -0.86174725928934 0.123102703905076
"subject22WALKING" 0.275023814108197 -0.0155127459703989 -0.108440789827322 -0.464092514797814 -0.399064378456448 -0.58522040327377 0.652310686338798 -0.030283166295082 0.211872364449563 -0.951198026721311 -0.947216680836612 -0.928377857491803 0.0834440209421311 0.0171872691337158 -0.00479004095409836 -0.502689034689071 -0.456954978253005 -0.701212418579235 -0.00968312678983607 -0.0986171143442623 0.0847324097759563 -0.632080609504918 -0.740165088579235 -0.578578310994535 -0.110596856878142 -0.0342041633397814 -0.0562865030147541 -0.64583903284153 -0.832474324754098 -0.673816951863388 -0.412293417706667 -0.5215446554 -0.412293417706667 -0.5215446554 -0.526597043054645 -0.496531791039126 -0.570654761087432 -0.621426852777596 -0.751370856120219 -0.782041099071038 -0.522611834715301 -0.412340014561749 -0.625255694546448 -0.443641561211475 -0.431909202763388 -0.597141025806011 -0.208148091375514 0.0513996031229508 0.0823956283136612 -0.529485649311475 -0.476865102131148 -0.678560027431694 -0.519785644400546 -0.473351009864437 -0.722942106939891 0.024080144854918 -0.176486821898907 -0.0543968846098361 -0.565220891213115 -0.749320487431694 -0.56316906157377 -0.654879919169399 -0.737511862622951 -0.623349220765027 -0.162799334287377 -0.198412706606393 -0.0582941116390164 -0.493142769442077 -0.616389711726776 0.0883753754852459 -0.497902332273224 -0.49990595856612 0.123776316248087 -0.682390521420765 -0.648749270502732 -0.101262445003825 -0.791176097431694 -0.787782885737705 0.120866989897814
"subject22WALKING_DOWNSTAIRS" 0.274638119948315 -0.0151531060969157 -0.108089877135955 -0.44284327698764 -0.388107876327697 -0.609975677382584 0.641781541516854 -0.0254410046179775 0.199985657810506 -0.947939855168539 -0.944335874680337 -0.923367233994382 0.0777475826927528 0.0138787809408427 -0.00798475510449438 -0.515846166252247 -0.493125641182022 -0.726461364269663 -0.0130677831575281 -0.0973723968539326 0.0824820413741573 -0.626700246069101 -0.748447425955056 -0.608745489179775 -0.109101142082584 -0.0341694373161798 -0.0546245789076404 -0.660437976876404 -0.829148411011236 -0.702181045230337 -0.399172255651685 -0.503083172658539 -0.399172255651685 -0.503083172658539 -0.545549043423034 -0.529741247110169 -0.571953593304494 -0.612901726372472 -0.75546325511236 -0.800797132134832 -0.506835028545506 -0.411298072330899 -0.640483345730337 -0.420554128515169 -0.416140535211798 -0.625484948429775 -0.2278847919355 0.011582791747191 0.0677310845247191 -0.539936934653371 -0.509277047429775 -0.700073079775281 -0.534459781527528 -0.51127328057973 -0.75197737252809 0.000827199901404494 -0.220298792089326 -0.0729355948932584 -0.567280651219101 -0.751590483370786 -0.591821260853933 -0.647344119073034 -0.749466662078652 -0.65150399252809 -0.184079613302079 -0.182319967119551 -0.0680097012865169 -0.490368143320786 -0.590543089111236 0.05525835375 -0.519772495700562 -0.547381899372472 0.125975345220225 -0.675416382696629 -0.640818112089888 -0.13513820360618 -0.799609910449438 -0.818828025674157 0.119984681636517
"subject22WALKING_UPSTAIRS" 0.269402059009626 -0.0165489761189893 -0.107969441557219 -0.440132782443476 -0.355757351274492 -0.571004151585562 0.648623603368984 -0.0511491984064171 0.162149842407861 -0.94731811026738 -0.94337852985615 -0.924411689149733 0.07138333013 0.0141426977479679 -0.0162534793406952 -0.494194038670053 -0.472637244859358 -0.712203089839572 0.010509755124385 -0.1101045734 0.0748940135069519 -0.622260877728877 -0.725805242032086 -0.576902990454545 -0.11593239879631 -0.0383007030694118 -0.0585794942521925 -0.652901095957219 -0.821153631176471 -0.701364796903743 -0.382007368962567 -0.504732925477112 -0.382007368962567 -0.504732925477112 -0.52641744031123 -0.505995153007754 -0.548372723162567 -0.592687755285562 -0.749454441818182 -0.793807507754011 -0.504913536627273 -0.389266269498931 -0.611794371374332 -0.417576724642781 -0.380651011265241 -0.583968070382353 -0.215970737981385 0.0110072185850267 0.0502476793187166 -0.516753669673797 -0.4888878378 -0.684232027272727 -0.516577538989037 -0.492236652057711 -0.739311574224599 0.0279778988489305 -0.212861298368449 -0.0774254142085562 -0.557844789887701 -0.734126809946524 -0.570177919593583 -0.644335131700535 -0.723910119037433 -0.61913354297861 -0.173839815373102 -0.182010294185615 -0.079243074535508 -0.481580682791444 -0.598245316287701 0.0802957738636364 -0.497046433693048 -0.522099971616578 0.130807787952941 -0.659853895935829 -0.620973092812834 -0.136989733218717 -0.794741087754011 -0.80899975855615 0.117041326718182
"subject23STANDING" 0.275717845927602 -0.0189022713480588 -0.111627516906833 -0.689877386229412 -0.61319328178991 -0.540051391417195 0.726355256199095 -0.0116094744769231 -0.00193902478579185 -0.971064935520362 -0.968722669683258 -0.943148539773756 0.0782296154570136 0.0144113556002941 -0.0116844362985158 -0.676552828923529 -0.678084486757919 -0.664169241335339 -0.023619711610362 -0.0804169238626697 0.0756577356171946 -0.789612011221719 -0.572592359846154 -0.676334927053846 -0.0986046738656109 -0.0397373867782805 -0.0611364636569231 -0.772366018733032 -0.613220686753394 -0.777979763710407 -0.613642045668326 -0.638978501945701 -0.613642045668326 -0.638978501945701 -0.655468457114932 -0.626236280709955 -0.616573111938597 -0.59598731369638 -0.681984479496833 -0.632744221535294 -0.666082948703167 -0.623754854695023 -0.57015418941629 -0.700905722744344 -0.632790297404796 -0.56146114860543 -0.139153277036199 0.0446243468216742 0.100333180289548 -0.682304723176471 -0.687069549801357 -0.64425360899457 -0.70055669160181 -0.692099730195475 -0.684238971996833 0.0501123663135747 -0.111671367627014 -0.102192322352941 -0.732342764533937 -0.57035902259819 -0.679144911469683 -0.808863858923077 -0.578783533558371 -0.706293088678733 -0.0494888991122172 -0.0379812530733032 -0.0270253190737557 -0.604934651601358 -0.716863313480996 0.156508388826697 -0.613931847498642 -0.645623655272851 0.209348169124344 -0.591167279972851 -0.674299614980543 0.155321234407692 -0.642269279815385 -0.647833409292308 0.165306510862896
"subject23SITTING" 0.274193887431193 -0.018140788178078 -0.111453144756422 -0.685191493608716 -0.597379822640229 -0.522615465757798 0.720943261651376 0.0196225397798165 0.0300298993426606 -0.968935187752294 -0.960715964220183 -0.933031276192661 0.078548535587156 0.0139852845909404 -0.0111662890348165 -0.672271181661009 -0.673319271759174 -0.659703868647294 -0.0258250767847706 -0.0811527835240826 0.0735714280614679 -0.790716636009174 -0.563885575807339 -0.667362199490367 -0.0980548727307339 -0.0397849936142202 -0.0602272408049541 -0.77092685206422 -0.608509036616973 -0.774797147431193 -0.601046101893119 -0.623808474174312 -0.601046101893119 -0.623808474174312 -0.650932041754128 -0.620636691958257 -0.606908454901055 -0.588372380215138 -0.67851140806789 -0.62798563591422 -0.661348244602752 -0.613243239897248 -0.559936428811927 -0.696259837736239 -0.615910390121376 -0.542421568017431 -0.147373629997615 0.0392764772738532 0.0840517036848624 -0.678076284 -0.682489204569266 -0.63957798063211 -0.696628240706422 -0.687466887950459 -0.68000852725367 0.0525559321036697 -0.129851256671422 -0.111171740508716 -0.732181320926605 -0.563489880661468 -0.671889988233027 -0.810309806110092 -0.569304470900917 -0.697706687972477 -0.0220442491495413 -0.0620191254880734 -0.0222884075830275 -0.593958035751835 -0.70245848825367 0.135116242547706 -0.608317884023853 -0.640145081538073 0.191707166067339 -0.584328631899083 -0.667604444361009 0.141556752861468 -0.637851276143119 -0.642982860337615 0.147927700259633
"subject23LAYING" 0.273349300068493 -0.0191305935599132 -0.111042673775799 -0.679594104825114 -0.598833980345069 -0.528143153768037 0.481212276210046 0.0773568234200913 0.186628921309132 -0.960822186347032 -0.960506377625571 -0.936809709269406 0.0799009784520548 0.0148891899288584 -0.0122049408504566 -0.673886932612329 -0.675619247093607 -0.662569257283607 -0.0201311485391781 -0.08740632875 0.0817159969515982 -0.790682589041096 -0.563434309799087 -0.669759092917352 -0.0989559238598174 -0.0389123802141553 -0.0622972432720548 -0.770948785753425 -0.609656720742009 -0.776469982283105 -0.600124260560274 -0.623322197853881 -0.600124260560274 -0.623322197853881 -0.652953393572603 -0.624199384871689 -0.606407013463151 -0.589376304871689 -0.679196975610959 -0.629443769859817 -0.65911551773242 -0.615578612226484 -0.56390263096347 -0.689495700988584 -0.616866122951872 -0.548192989442009 -0.255141577932329 0.00578107361116438 0.0929517800424658 -0.679586622155251 -0.684692879708219 -0.642618315697717 -0.698223898100457 -0.689720713302283 -0.682704912836986 0.0341704097757991 -0.117904153871963 -0.0905833491173516 -0.732620182474886 -0.565046007416438 -0.674309919976256 -0.810141181515982 -0.56784246929863 -0.699865068849315 -0.0307842298646119 -0.123057559671689 -0.00648859870547945 -0.595097599652511 -0.701119701092694 0.0665432382392694 -0.611723374918721 -0.643861629247945 0.20872594206758 -0.586032459744292 -0.667964694934703 0.0873829715926941 -0.639264377165297 -0.644367866591781 0.159952064548858
"subject23WALKING" 0.272844050860465 -0.0187472304628837 -0.111885284962326 -0.585914047519535 -0.475996845571163 -0.369197820114419 0.673912940186047 -0.00934307186511628 0.0262982365427907 -0.964032322372093 -0.957242235906977 -0.929447835488372 0.0829780772985581 0.0139068784601395 -0.014648668450186 -0.560916227805116 -0.545974753016279 -0.530897328930744 -0.0291509582781395 -0.0807379597406977 0.0817877591658139 -0.722683468139535 -0.399463726237209 -0.55398227754093 -0.0943328728223256 -0.0406841434037209 -0.0670645512594419 -0.683817112 -0.436853638425581 -0.690586830325581 -0.476446065833953 -0.51633706423107 -0.476446065833953 -0.51633706423107 -0.521033744110698 -0.488420212722326 -0.475811613421488 -0.441573355670698 -0.544060239236744 -0.461537226539721 -0.558234360235814 -0.48554346896093 -0.417946394088372 -0.59880698854186 -0.50612485240214 -0.394954009332558 -0.244260756479907 0.0101311341206744 0.0616412451744186 -0.577450429348837 -0.564102799266047 -0.514135773653953 -0.5842810168 -0.55906553988186 -0.548656149666512 -0.0299421330367442 -0.160785751162605 -0.166687316747442 -0.643520467776744 -0.40985495990186 -0.560759486696744 -0.748974588986047 -0.400088938487907 -0.594065265948837 -0.0538417689713954 -0.092009875484186 -0.0578969718706977 -0.471473560990233 -0.621575731531628 0.0812375811893023 -0.474407882773023 -0.51139800842 0.188052597566047 -0.436595110624651 -0.54769432073814 0.118294137595814 -0.487694849006512 -0.46891768815907 0.140115521636279
"subject23WALKING_DOWNSTAIRS" 0.276354040787736 -0.0191456346258915 -0.108888369136321 -0.540001976852359 -0.446694283836038 -0.363580455356604 0.667744511650943 0.00121736058018868 0.0269553724561321 -0.9597361475 -0.952875331886792 -0.923806474245283 0.0751253583664623 0.0207801630308019 -0.0117596265933491 -0.501772733259906 -0.551540647378774 -0.5275037530425 -0.0300216452179245 -0.0839679185308962 0.0808489636379717 -0.714337846886792 -0.415562734443396 -0.548629884260849 -0.0999064530839623 -0.0400946652849057 -0.0586589781141509 -0.67926365995283 -0.465501571379717 -0.695134947688679 -0.447857029824057 -0.461831185588113 -0.447857029824057 -0.461831185588113 -0.497735017063679 -0.451605283036321 -0.470952067170849 -0.473493048513679 -0.55649503695566 -0.49859143298934 -0.496488515246226 -0.46549989290566 -0.395822647973585 -0.560058512426415 -0.473519175001368 -0.400001228851415 -0.236084776458396 0.00140767051483491 0.0723320653632075 -0.511023115506132 -0.556134752571226 -0.489111757261321 -0.53920936287217 -0.580293731846226 -0.566532096140094 -0.0110606661316038 -0.13984071378566 -0.130384630324057 -0.628986125537736 -0.402423794782547 -0.554606051772642 -0.742795966283019 -0.431258082145755 -0.589571098070755 -0.0470591774549528 -0.0994949118509434 -0.0686572097858491 -0.415791472339623 -0.575930311912264 0.0652135055080189 -0.431999858693396 -0.48236679540566 0.186377318638349 -0.45950990730566 -0.582400215419811 0.118922054071226 -0.508002983214151 -0.52541374034717 0.154596325940566
"subject23WALKING_UPSTAIRS" 0.271004807378166 -0.0206673332371135 -0.11024932649738 -0.5229886486869 -0.405936509815022 -0.329104530146288 0.676556638427948 -0.01892010369869 -0.0130595515427948 -0.956695338646288 -0.94930087650655 -0.923651455502183 0.0741500791458079 0.0226961060154148 -0.00152930441393013 -0.511297184227511 -0.542190006547162 -0.532201966270786 -0.0131977742454148 -0.0863396847290393 0.066819690530786 -0.702766410917031 -0.431294639519651 -0.497560717291266 -0.101274476338865 -0.042841810920524 -0.0634783698820961 -0.674955810611354 -0.495639375158515 -0.688991951266376 -0.413108942232314 -0.465688043684192 -0.413108942232314 -0.465688043684192 -0.495709504700873 -0.47171620599869 -0.45185523198786 -0.48993587868952 -0.568975335583406 -0.533839786527249 -0.493431741933624 -0.437794572017467 -0.380351961920961 -0.537388954652402 -0.428861195520917 -0.357717546595065 -0.261080678992052 -0.0193385496500218 0.0397588299344978 -0.519181193267686 -0.545923696375982 -0.493878355016594 -0.549305383318341 -0.572681428569432 -0.570973895679913 -0.0355283065148472 -0.163086884984978 -0.164365704273799 -0.615850404519651 -0.419802896567249 -0.520638911020087 -0.731661099048035 -0.44557180391048 -0.53774639311048 -0.0552124618172489 -0.106587103721397 -0.109392361644541 -0.424364697746725 -0.576033897643668 0.053392600171179 -0.446640600519651 -0.510325476663755 0.192513423206681 -0.480118722038428 -0.592533979734061 0.110138878726201 -0.536355162406114 -0.567700402041921 0.173295866555459
"subject25STANDING" 0.278433758553719 -0.0197083336781818 -0.11158643214876 -0.759060829876033 -0.596479617761157 -0.698469478855372 0.699203015743802 0.0312927129173554 0.295320522355372 -0.94977850446281 -0.90503854731405 -0.901227985413223 0.0756031821542562 0.00798934460863636 -0.00646132754814463 -0.833101424876033 -0.769022592396694 -0.883437759917355 -0.0122969036714876 -0.0788406595135124 0.100134855324504 -0.730495553950413 -0.796406172892562 -0.774564155495868 -0.108711688161901 -0.0381319670381405 -0.0559523827730992 -0.808704720371901 -0.922277459586777 -0.858733355206612 -0.64390880011157 -0.710465380966942 -0.64390880011157 -0.710465380966942 -0.820945011942149 -0.818151240289256 -0.68180224392562 -0.733276422316529 -0.876569431983471 -0.896383698553719 -0.787930280702479 -0.659612641173554 -0.774481123471074 -0.749154208842975 -0.593007644772727 -0.68493381242562 -0.27232283876281 -0.0665559957210744 -0.0255388290276446 -0.839518441694215 -0.782603453099174 -0.87367316785124 -0.841556387561983 -0.770038389421488 -0.891833608471074 -0.0671826964855372 -0.289510885785744 -0.19882718881186 -0.723800305479339 -0.846783467024793 -0.775067951900826 -0.736107219446281 -0.772628496487603 -0.795528541983471 -0.188670193682231 -0.337599566968595 -0.108457579077686 -0.744360284438016 -0.739706564995868 0.00813776936070248 -0.81767234053719 -0.819510248966942 0.185350660922645 -0.795401774958678 -0.741715904041322 -0.20348402253314 -0.899235195165289 -0.900018502355372 0.0582480369922314
"subject25SITTING" 0.278263199788136 -0.0193608670623729 -0.111075966207627 -0.753434461610169 -0.582447722445763 -0.688382392682203 0.704053715974576 0.0634622888262712 0.251111386758602 -0.948718488432203 -0.898741799110169 -0.897457056398305 0.0754417705183475 0.00727879235059322 -0.00612409615283898 -0.829589433050847 -0.764970811779661 -0.880372592288136 -0.0132117191211864 -0.0777610635308051 0.101630540896314 -0.725033349686441 -0.790682367542373 -0.7687116125 -0.10821015741178 -0.0383674381327542 -0.0550262080597034 -0.805292475889831 -0.92025257088983 -0.856555186355932 -0.632751183504237 -0.70020949620339 -0.632751183504237 -0.70020949620339 -0.817074871059322 -0.81440709970339 -0.673078845932203 -0.726116368688983 -0.873991831016949 -0.894337073008475 -0.783155643771186 -0.649322859805085 -0.767350831313559 -0.743222546355932 -0.57818907565678 -0.674158888165254 -0.274902248413559 -0.0779448366919492 -0.0632190736144915 -0.836117864576271 -0.778790437161017 -0.870282215932203 -0.838248730127119 -0.766001653305085 -0.88911091309322 -0.0648860561055085 -0.296348137205805 -0.216454969057076 -0.718416704516949 -0.842659277881356 -0.770172714237288 -0.730710266635593 -0.76613768779661 -0.789906613898305 -0.167528519341102 -0.358383519370763 -0.114533617700212 -0.735890658661017 -0.730176685038136 -0.00786009661097458 -0.813757549194915 -0.816019822923729 0.188099022831695 -0.790472582542373 -0.734498562872881 -0.215932734117458 -0.897197116991525 -0.898103569872881 0.0623043687632203
"subject25LAYING" 0.272199378961983 -0.0190774782645455 -0.109543131785124 -0.748942264049587 -0.561316971310744 -0.656113851871901 0.51208056338843 0.116681932181818 0.286547323107562 -0.929813689545455 -0.859229860760331 -0.837125106235537 0.0771205375409091 0.00952647994119835 -0.0122409727077686 -0.830178589380165 -0.764070273057851 -0.879316966363636 -0.0075157536607438 -0.076436816096157 0.11082632807657 -0.716728373909091 -0.786808066115703 -0.765795062768595 -0.109465469818926 -0.0391029511968182 -0.0570784888169008 -0.804173710123967 -0.918032153719008 -0.857031129793388 -0.581945257004132 -0.66145140377686 -0.581945257004132 -0.66145140377686 -0.81658928892562 -0.81419043392562 -0.658000647727273 -0.714158742895041 -0.872674361983471 -0.892639035041322 -0.780271701900826 -0.635879164438017 -0.746905226239669 -0.738212223181818 -0.555309565309917 -0.639197893536777 -0.322859216532645 -0.132271774027107 -0.100793982599256 -0.836509072768595 -0.777590083760331 -0.868763550041322 -0.839018926694215 -0.76552292268595 -0.888575697272727 -0.0957823934086777 -0.340223426663512 -0.241795265914339 -0.710593333371901 -0.838717862066116 -0.768450099049587 -0.722421457628099 -0.762387646570248 -0.786916124834711 -0.233204871504959 -0.353690926634298 -0.158514670990289 -0.713414045264463 -0.690782111966942 -0.102767000960289 -0.813277721859504 -0.816196653595041 0.177467654443306 -0.78400415053719 -0.721608584661157 -0.273153950044711 -0.895400998264463 -0.896667773719008 0.0330823222124793
"subject25WALKING" 0.274514344610526 -0.0184372712122267 -0.110451598919028 -0.707705205546559 -0.496597745616194 -0.616587755020243 0.721475018016194 0.00921732720242915 0.221962524939393 -0.957040195506073 -0.917115057991903 -0.880576260157895 0.0760661364290688 0.00370006466283401 -0.0088554316254251 -0.777395489595142 -0.683052358825911 -0.83771177951417 -0.00947933657854251 -0.0784104697342915 0.103551532172186 -0.649651815813765 -0.737050901376518 -0.725266077368421 -0.110215315373198 -0.038892832580081 -0.0568902302508502 -0.741827131174089 -0.89201613 -0.813573723319838 -0.567435577805668 -0.655501708923077 -0.567435577805668 -0.655501708923077 -0.755946301295547 -0.753424173198381 -0.603334143198381 -0.662380627694737 -0.831112763805668 -0.862719685384615 -0.736167085263158 -0.566421218506073 -0.70714954242915 -0.697898511174089 -0.49554233815749 -0.601862960768826 -0.319936414901619 -0.159288814664615 -0.129063066095223 -0.786164445870445 -0.703990478299595 -0.8253700548583 -0.78842499388664 -0.681846262186235 -0.848744933846154 -0.135024269277328 -0.39160359942498 -0.29075080484413 -0.643823924153846 -0.797927414008097 -0.722896674696356 -0.656132967311741 -0.70817178417004 -0.751589395222672 -0.261238831187045 -0.361178320178907 -0.168502832352834 -0.687440787813765 -0.694080477259109 -0.0816181634199595 -0.756145971700405 -0.751529725303644 0.162596934308016 -0.734002905910931 -0.676606607522267 -0.257093756813846 -0.86727041708502 -0.866620755263158 0.0188482945725506
"subject25WALKING_DOWNSTAIRS" 0.276178272714644 -0.0187164373459414 -0.109290851238494 -0.666503613167364 -0.494989626357741 -0.625342050460251 0.721539077238494 0.0160616098828452 0.196041820234435 -0.955277262384937 -0.911354887171548 -0.874402326983264 0.0849114407580753 0.000473160744853556 -0.0108275389488703 -0.766480152761506 -0.687780572677824 -0.847291025230126 -0.00327666221087866 -0.083325043812887 0.104556752048243 -0.637422782937239 -0.727060977573222 -0.725968259665272 -0.111953351080251 -0.0391798082015481 -0.0572956818943933 -0.735217515732218 -0.893027458828452 -0.810272905606695 -0.545882817012552 -0.61538095248954 -0.545882817012552 -0.61538095248954 -0.755797437364017 -0.749410934058577 -0.584293706547699 -0.648817850337238 -0.831719264393305 -0.852318205481172 -0.709029803430962 -0.563420677146444 -0.717795863891213 -0.651941539921339 -0.494755644661088 -0.609175766484937 -0.343739082387866 -0.169436040527866 -0.124374693790879 -0.775785881757322 -0.708169912301255 -0.834411351715481 -0.778007478451883 -0.686783905924686 -0.858939461422594 -0.161026959119247 -0.396563833853431 -0.270061069437239 -0.621675916769874 -0.792163748117155 -0.716540266820084 -0.646544888305439 -0.696284345774059 -0.754654501087866 -0.256178448758577 -0.382596273507071 -0.161716697841632 -0.652840911656904 -0.657360467502092 -0.114347027229289 -0.747848265188285 -0.753107978535565 0.140471410545021 -0.72490766209205 -0.663103341133891 -0.25904335885364 -0.856294284811715 -0.857673120125523 0.000288047425104602
"subject25WALKING_UPSTAIRS" 0.273974038907113 -0.0194821704092469 -0.11064397458159 -0.682419914589958 -0.490578713256485 -0.597815700334728 0.726510576820084 -0.00642762644351464 0.152934006236527 -0.955284808242678 -0.911965608008368 -0.869605829828452 0.0843813062183264 0.00497741196828452 -0.0128911097661925 -0.776102679497908 -0.707338173054393 -0.854057103138075 0.00887289795732218 -0.08774343452 0.100963082430669 -0.651383454924686 -0.703169868912134 -0.73521486502092 -0.109672570020084 -0.0383300273458996 -0.0546135309630544 -0.754303443556485 -0.889804090083682 -0.819995576945607 -0.545889278058577 -0.631663039292887 -0.545889278058577 -0.631663039292887 -0.767506862050209 -0.763588220585774 -0.582634894443096 -0.638164551716736 -0.836807587991632 -0.861562815564854 -0.718366479205021 -0.571293375933054 -0.712723176736402 -0.670061681092887 -0.484951535464435 -0.574105972731799 -0.338753817438075 -0.192817723234142 -0.155251551393389 -0.783108625857741 -0.725924833682008 -0.841944147196653 -0.789343361213389 -0.707054149564854 -0.864959380711297 -0.15315223524728 -0.410139328372259 -0.284163003566946 -0.640865002832636 -0.781086435983264 -0.732800318577406 -0.659079041401674 -0.666870817029289 -0.760697488200837 -0.26869137583682 -0.38090160011795 -0.172366252096862 -0.669615313246862 -0.670834532623431 -0.115326900103766 -0.760004835104602 -0.770053044518829 0.148947182121799 -0.723187940292887 -0.648991245439331 -0.27827132389046 -0.864374556025105 -0.867829605271967 0.0103271700922176
"subject26STANDING" 0.269354685013305 -0.0154319072549742 -0.106027810751073 -0.677464850703863 -0.652658267305579 -0.749498120429185 0.676312831330472 0.0607138677081545 0.215989096025193 -0.968219395107296 -0.960689352188841 -0.956527351373391 0.0844672579227468 0.00763942216042918 -0.00798423065284979 -0.732277844336051 -0.735735293218888 -0.815361710042918 -0.0208923516618026 -0.0807663809630901 0.0913753275377682 -0.803602211755365 -0.837614471072961 -0.746785251729614 -0.0989247490707296 -0.0402927919296137 -0.0577148078763004 -0.779272414437768 -0.869561540343348 -0.808602131630901 -0.658470402961373 -0.67183810406867 -0.658470402961373 -0.67183810406867 -0.74503512438412 -0.7312892542103 -0.745676410961373 -0.790138774177253 -0.836925447424893 -0.849622181072961 -0.704086829583262 -0.674733816682403 -0.766748878927039 -0.668249553566524 -0.663951347863948 -0.760428283218884 -0.17600973123176 0.0309808924622318 0.150235723210983 -0.747209936343348 -0.749205488381116 -0.805916341759657 -0.740950103624893 -0.739109589176395 -0.823540538841202 0.0161114672965665 -0.152455802529399 -0.0531017509812446 -0.753434334806867 -0.837537889184549 -0.737955320257511 -0.820014076356223 -0.839603446995708 -0.77368836472103 -0.0545259130499142 -0.116418867424678 -0.00223150975197425 -0.685685206962661 -0.715774466772103 0.0764167729870386 -0.732009936832618 -0.732743209375536 0.197752814035622 -0.809117138283262 -0.814007650433476 -0.0516506421952833 -0.854280153175966 -0.854401600472103 0.134567928148416
